72;1;4;20916;1;0;68;47
73;1;4;20915;1;0;68;47
74;1;5;20917;1;0;69;47
75;1;5;20912;1;0;70;47
76;1;5;20914;2;0;70;47
77;1;6;20917;2;0;71;47
78;1;6;20915;2;0;72;47
79;1;6;20916;2;0;72;47
80;1;7;20916;2;0;72;47
81;1;7;20916;2;0;73;47
82;1;7;20916;2;0;73;47
83;1;8;20915;2;0;74;47
84;1;8;19678;2;0;74;47
85;1;8;18659;2;0;74;47
86;1;9;19653;2;0;74;47
87;1;9;18601;2;0;74;47
88;1;10;18855;2;0;74;47
89;1;10;19796;2;0;74;47
90;1;10;19112;2;0;74;47
91;1;11;18601;2;0;74;47
92;1;11;18598;2;0;74;47
93;1;11;19093;2;0;75;47
94;1;12;17437;2;0;75;47
95;1;12;17661;2;0;74;47
96;1;12;18603;2;0;74;47
97;1;13;19061;2;0;75;47
98;1;13;18602;2;0;75;47
99;1;13;18602;2;0;74;47
100;1;14;17437;2;0;73;47
101;1;14;18474;2;0;73;47
102;1;14;18666;2;0;74;47
103;1;15;18667;2;0;74;47
104;1;15;19200;2;0;74;47
105;1;15;19243;2;0;74;47
106;1;16;18603;2;0;74;47
107;1;16;18601;2;0;74;47
108;1;16;18603;2;0;74;47
109;1;17;18603;2;0;74;47
110;1;17;19095;3;0;74;47
111;1;17;18602;3;0;73;47
112;1;18;19086;3;0;74;47
113;1;18;18578;4;0;74;47
114;1;18;18601;4;0;74;47
115;1;19;19439;4;0;74;47
116;1;19;19817;5;0;74;47
117;1;19;18865;5;0;74;47
118;1;20;18583;5;0;74;47
119;1;20;19929;5;0;75;47
120;1;20;19445;5;0;75;47
121;1;21;17637;6;0;74;47
122;1;21;18132;6;0;74;47
123;1;21;18602;6;0;74;47
124;1;22;18624;6;0;74;47
125;1;22;19933;6;0;74;47
126;1;22;19930;6;0;74;47
127;1;23;19909;6;0;74;47
128;1;23;19918;7;0;75;47
129;1;24;19180;7;0;75;47
130;1;24;18601;7;0;74;47
131;1;24;18603;7;0;74;47
132;1;25;19818;7;0;74;47
133;1;25;19753;7;0;74;47
134;1;25;19728;7;0;74;47
135;1;26;19005;7;0;74;47
136;1;26;18601;7;0;74;47
137;1;26;18307;7;0;74;47
138;1;27;19932;7;0;74;47
139;1;27;18682;7;0;74;47
140;1;27;19864;7;0;74;47
141;1;28;19729;7;0;74;47
142;1;28;18602;7;0;74;47
143;1;28;18603;7;0;74;47
144;1;29;18647;7;0;73;47
145;1;29;19735;7;0;73;47
146;1;29;19933;7;0;74;47
147;1;30;19931;7;0;75;47
148;1;30;18602;7;0;75;47
149;1;30;19236;8;0;74;47
150;1;31;19820;9;0;74;47
151;1;31;19772;9;0;74;47
152;1;31;19854;9;0;74;47
153;1;32;19796;9;0;74;47
154;1;32;19727;9;0;74;47
155;1;32;19750;9;0;74;47
156;1;153;21033;47;0;73;47
157;3;40;21038;14;0;68;74
158;3;41;21038;14;0;68;74
159;3;41;21039;14;0;68;74
160;3;41;21039;14;0;68;74
161;3;41;21039;14;0;68;74
162;3;41;21072;15;0;68;74
163;3;41;21038;15;0;68;74
164;3;42;21038;15;0;68;74
165;2;54;21027;13;0;68;74
166;3;43;21038;16;0;68;74
167;2;54;21023;13;0;68;74
168;3;43;21039;16;0;68;74
169;2;55;21023;13;0;68;74
170;3;43;21038;16;0;68;74
171;2;55;21026;13;0;68;74
172;3;44;21038;16;0;68;74
173;2;56;21028;13;0;68;74
174;3;44;21039;17;0;68;74
175;2;56;21026;13;0;68;74
176;3;45;21038;17;0;68;74
177;1;2;21007;0;0;60;49
178;1;2;21009;0;0;60;49
179;1;3;21006;0;0;62;51
180;1;3;21004;0;0;63;52
181;1;3;21007;0;0;63;52
182;1;4;21010;0;0;64;55
183;1;4;21010;0;0;65;55
184;1;4;21011;0;0;65;55
185;1;5;21006;0;0;65;57
186;1;5;21008;0;0;65;57
187;1;5;21004;0;0;65;57
188;2;455;21028;121;0;67;72
189;3;444;21038;116;0;67;72
190;1;6;21006;0;0;66;57
191;2;455;21028;121;0;67;72
192;3;444;21038;116;0;67;72
193;2;455;21029;121;0;67;72
194;3;444;21038;116;0;67;72
195;1;6;21010;0;0;66;57
196;2;456;21028;121;0;67;72
197;3;444;21038;116;0;67;72
198;2;456;21028;121;0;67;72
199;3;445;21038;117;0;67;72
200;1;6;21005;0;0;66;57
201;2;456;21027;121;0;67;72
202;3;445;21038;117;0;67;72
203;4;455;21029;145;0;72;79
204;2;456;21028;121;0;67;72
205;3;445;21038;117;0;67;72
206;4;455;21029;145;0;72;79
207;1;7;21009;0;0;66;60
208;2;456;21027;121;0;67;72
209;3;445;21039;117;0;67;72
210;4;455;21030;145;0;72;79
211;5;445;21037;123;0;72;79
212;2;456;21029;121;0;67;72
213;3;445;21039;117;0;67;72
214;4;456;21030;145;0;72;79
215;5;445;21037;123;0;72;79
216;1;7;21010;0;0;66;57
217;2;457;21027;121;0;67;72
218;3;445;21038;117;0;67;72
219;4;456;21028;145;0;72;79
220;5;445;21037;124;0;72;79
221;2;457;21025;121;0;67;72
222;3;446;21038;117;0;67;72
223;4;456;21027;145;0;72;79
224;5;445;21037;124;0;72;79
225;6;457;21028;133;0;69;75
226;1;7;21008;0;0;66;57
227;2;457;21026;121;0;67;72
228;3;446;21038;117;0;67;72
229;4;456;21028;145;0;72;79
230;5;445;21037;124;0;72;79
231;6;457;21028;134;0;69;75
232;2;457;21027;121;0;67;72
233;3;446;21038;117;0;67;72
234;4;456;21028;145;0;72;79
235;5;445;21038;124;0;72;79
236;6;457;21028;134;0;69;75
237;1;8;21010;0;0;66;60
238;2;457;21026;121;0;67;72
239;3;446;21038;117;0;67;72
240;4;456;21028;145;0;72;79
241;5;446;21037;124;0;72;79
242;6;457;21029;134;0;69;75
243;2;457;21027;121;0;67;72
244;3;446;21038;118;0;67;72
245;4;457;21028;145;0;72;79
246;5;446;21037;124;0;72;79
247;6;457;21027;134;0;69;75
248;1;8;21001;0;0;66;60
249;2;458;21024;121;0;67;72
250;3;446;21039;118;0;67;72
251;4;457;21025;145;0;72;79
252;5;446;21037;124;0;72;79
253;6;458;21023;134;0;69;75
254;2;458;21025;121;0;67;72
255;3;447;21039;118;0;67;72
256;4;457;21027;145;0;72;79
257;5;446;21038;124;0;72;79
258;6;458;21025;134;0;69;75
259;1;8;21012;0;0;66;60
260;2;458;21030;121;0;67;72
261;3;447;21039;118;0;67;72
262;4;457;21030;145;0;72;79
263;5;446;21038;124;0;72;79
264;6;458;21030;134;0;69;75
265;7;446;21038;119;0;71;77
266;2;458;21029;121;0;67;72
267;3;447;21038;118;0;67;72
268;4;457;21030;145;0;72;79
269;5;446;21038;124;0;72;79
270;6;458;21029;134;0;69;75
271;7;446;21038;119;0;70;77
272;1;9;21009;0;0;66;60
273;2;458;21027;121;0;67;72
274;3;447;21038;118;0;67;72
275;4;457;21029;145;0;72;79
276;5;447;21037;124;0;72;79
277;6;458;21027;134;0;69;75
278;7;446;21038;119;0;70;77
279;2;458;21029;121;0;67;72
280;3;447;21038;118;0;67;72
281;4;458;21030;145;0;72;79
282;5;447;21037;124;0;72;79
283;6;458;21029;134;0;69;75
284;7;446;21038;119;0;70;77
285;1;9;21009;0;0;67;60
286;2;459;21028;121;0;67;72
287;3;447;21039;118;0;67;72
288;4;458;21028;145;0;72;79
289;5;447;21037;124;0;72;79
290;6;459;21027;134;0;69;75
291;7;446;21038;119;0;70;77
292;2;459;21029;121;0;67;72
293;3;448;21038;118;0;67;72
294;4;458;21027;145;0;72;79
295;5;447;21037;125;0;72;79
296;6;459;21030;134;0;69;75
297;7;447;21038;119;0;70;77
298;1;9;21007;0;0;67;60
299;2;459;21030;121;0;67;72
300;3;448;21038;118;0;67;72
301;4;458;21030;145;0;72;79
302;5;447;21037;125;0;72;79
303;6;459;21030;134;0;69;75
304;7;447;21038;120;0;71;77
305;2;459;21026;121;0;67;72
306;3;448;21038;118;0;67;72
307;4;458;21028;145;0;72;79
308;5;448;21037;125;0;72;79
309;6;459;21028;134;0;69;75
310;7;447;21038;120;0;71;77
311;1;10;21007;0;0;67;60
312;2;459;21027;121;0;67;72
313;3;448;21038;118;0;67;72
314;4;459;21028;145;0;72;79
315;5;448;21038;125;0;72;79
316;6;459;21028;134;0;69;75
317;7;447;21038;120;0;71;77
318;2;459;21029;121;0;67;72
319;3;448;21038;119;0;67;72
320;4;459;21030;145;0;72;79
321;5;448;21038;125;0;72;79
322;6;459;21029;135;0;69;75
323;7;447;21038;120;0;71;77
324;1;10;21005;0;0;67;60
325;2;460;21026;121;0;67;72
326;3;449;21039;119;0;67;72
327;4;459;21026;146;0;72;79
328;5;448;21038;125;0;72;79
329;6;460;21026;135;0;69;75
330;7;447;21038;120;0;71;77
331;2;460;21027;121;0;67;72
332;3;449;21038;119;0;67;72
333;4;459;21028;146;0;72;79
334;5;448;21037;125;0;72;79
335;6;460;21027;135;0;69;75
336;7;448;21038;120;0;71;77
337;1;11;21004;0;0;67;60
338;2;460;21026;121;0;67;72
339;3;449;21039;119;0;67;72
340;4;459;21028;146;0;72;79
341;5;448;21037;125;0;72;79
342;6;460;21027;135;0;69;75
343;7;448;21038;120;0;71;77
344;2;460;21026;121;0;67;72
345;3;449;21039;119;0;67;72
346;4;459;21028;146;0;72;79
347;5;449;21037;125;0;72;79
348;6;460;21028;135;0;69;75
349;7;448;21038;120;0;71;77
350;1;11;21008;0;0;67;60
351;2;460;21028;121;0;67;72
352;3;449;21038;119;0;67;72
353;4;460;21031;146;0;72;79
354;5;449;21038;125;0;72;79
355;6;460;21029;135;0;69;75
356;7;448;21038;120;0;71;77
357;2;461;21029;121;0;67;72
358;3;449;21039;119;0;67;72
359;4;460;21029;146;0;72;79
360;5;449;21037;125;0;72;79
361;6;461;21029;135;0;69;75
362;7;448;21038;120;0;71;77
363;1;11;21008;0;0;67;63
364;2;461;21027;121;0;67;72
365;3;450;21038;119;0;67;72
366;4;460;21028;146;0;72;79
367;5;449;21037;125;0;72;79
368;6;461;21027;135;0;69;75
369;7;448;21038;120;0;71;77
370;2;461;21029;121;0;67;72
371;3;450;21039;119;0;67;72
372;4;460;21029;146;0;72;79
373;5;449;21037;125;0;72;79
374;6;461;21029;135;0;69;75
375;7;449;21038;120;0;71;77
376;1;12;21010;0;0;67;63
377;2;461;21026;121;0;67;72
378;3;450;21038;119;0;67;72
379;4;460;21028;146;0;72;79
380;5;449;21037;125;0;72;79
381;6;461;21027;135;0;69;75
382;7;449;21038;120;0;70;77
383;2;461;21026;121;0;67;72
384;3;450;21038;119;0;67;72
385;4;460;21027;146;0;72;79
386;5;450;21037;125;0;72;79
387;6;461;21026;135;0;69;75
388;7;449;21038;120;0;70;77
389;1;12;21006;0;0;67;60
390;2;461;21026;121;0;67;72
391;3;450;21038;119;0;67;72
392;4;461;21027;146;0;72;79
393;5;450;21037;125;0;72;79
394;6;461;21026;136;0;69;75
395;7;449;21038;120;0;70;77
396;8;461;21027;153;0;72;78
397;9;461;21027;127;0;72;80
398;10;451;21038;127;0;71;78
399;11;461;21027;130;0;71;78
400;12;461;21027;117;0;69;76
401;13;461;21023;129;0;71;78
402;1;12;21008;0;0;67;60
403;2;462;21027;122;0;67;72
404;3;450;21038;119;0;67;72
405;4;461;21027;146;0;72;79
406;5;450;21037;125;0;72;79
407;6;462;21028;136;0;69;75
408;7;449;21038;120;0;70;77
409;8;461;21028;153;0;72;78
410;9;461;21027;127;0;72;80
411;10;451;21038;127;0;71;78
412;11;462;21028;130;0;71;78
413;12;462;21029;117;0;69;76
414;13;462;21024;129;0;71;77
415;2;462;21024;122;0;67;72
416;3;451;21038;119;0;67;72
417;4;461;21025;146;0;72;79
418;5;450;21037;125;0;72;79
419;6;462;21025;136;0;69;75
420;7;449;21038;120;0;70;77
421;8;461;21024;153;0;72;78
422;9;461;21024;127;0;72;80
423;10;451;21038;127;0;71;78
424;11;462;21023;130;0;71;78
425;12;462;21025;117;0;70;76
426;13;462;21025;129;0;71;77
427;1;13;21009;0;0;67;60
428;2;462;21028;122;0;67;72
429;3;451;21038;119;0;67;72
430;4;461;21028;146;0;72;79
431;5;450;21037;126;0;72;79
432;6;462;21028;136;0;69;76
433;7;450;21038;120;0;70;77
434;8;461;21025;153;0;72;78
435;9;461;21026;127;0;72;80
436;10;452;21038;127;0;71;78
437;11;462;21027;130;0;71;78
438;12;462;21029;117;0;70;76
439;13;462;21029;129;0;71;77
440;2;462;21028;122;0;67;72
441;3;451;21038;119;0;67;72
442;4;461;21029;146;0;72;79
443;5;450;21037;126;0;72;79
444;6;462;21029;136;0;69;76
445;7;450;21038;120;0;71;77
446;8;461;21043;153;0;72;78
447;9;461;21028;127;0;72;80
448;10;452;21038;127;0;71;78
449;11;462;21028;130;0;71;78
450;12;462;21028;118;0;70;76
451;13;462;21030;129;0;71;77
452;1;13;21010;0;0;67;60
453;2;462;21028;122;0;67;72
454;3;451;21038;119;0;67;72
455;4;461;21031;146;0;72;79
456;5;451;21037;126;0;72;79
457;6;462;21029;136;0;69;75
458;7;450;21038;120;0;71;77
459;8;461;21026;153;0;72;78
460;9;461;21027;127;0;72;80
461;10;452;21038;127;0;71;78
462;11;462;21028;130;0;71;78
463;12;462;21029;118;0;70;76
464;13;462;21028;129;0;71;77
465;2;462;21029;122;0;67;72
466;3;451;21038;119;0;67;72
467;4;462;21029;146;0;72;79
468;5;451;21037;126;0;72;79
469;6;462;21026;137;0;69;75
470;7;450;21038;120;0;71;77
471;8;462;21025;153;0;72;78
472;9;462;21027;127;0;72;80
473;10;452;21038;127;0;71;78
474;11;462;21028;130;0;71;78
475;12;462;21028;119;0;70;76
476;13;462;21030;129;0;71;77
477;1;13;21006;0;0;67;60
478;2;463;21028;122;0;67;72
479;3;451;21038;119;0;67;72
480;4;462;21030;146;0;72;79
481;5;451;21038;126;0;72;79
482;6;463;21029;137;0;69;75
483;7;450;21038;120;0;71;77
484;8;462;21061;154;0;72;78
485;9;462;21028;127;0;72;80
486;10;452;21038;127;0;71;78
487;11;463;21028;130;0;71;78
488;12;463;21029;119;0;70;76
489;13;463;21027;130;0;71;77
490;2;463;21026;122;0;67;72
491;3;452;21038;119;0;67;72
492;4;462;21027;146;0;72;79
493;5;451;21037;126;0;72;79
494;6;463;21028;137;0;69;75
495;7;450;21038;120;0;71;77
496;8;462;21026;154;0;71;78
497;9;462;21025;127;0;72;80
498;10;452;21038;127;0;71;78
499;11;463;21025;130;0;71;78
500;12;463;21027;119;0;70;76
501;13;463;21028;130;0;71;77
502;1;14;21007;0;0;67;60
503;2;463;21026;122;0;67;72
504;3;452;21039;119;0;67;72
505;4;462;21028;146;0;72;79
506;5;451;21038;126;0;72;79
507;6;463;21027;137;0;69;75
508;7;451;21038;121;0;71;77
509;8;462;21026;154;0;71;78
510;9;462;21023;127;0;72;80
511;10;453;21038;127;0;71;78
512;11;463;21026;130;0;71;78
513;12;463;21025;119;0;70;76
514;13;463;21026;130;0;71;78
515;2;463;21026;122;0;67;72
516;3;452;21038;119;0;67;72
517;4;462;21028;146;0;72;79
518;5;452;21037;126;0;72;79
519;6;463;21027;137;0;69;75
520;7;451;21038;121;0;71;77
521;8;462;21026;154;0;71;78
522;9;462;21025;127;0;72;80
523;10;453;21038;127;0;71;78
524;11;463;21026;130;0;71;78
525;12;463;21028;119;0;70;76
526;13;463;21028;130;0;71;78
527;1;14;21007;0;0;67;60
528;2;463;21029;122;0;67;72
529;3;452;21038;119;0;67;72
530;4;463;21029;146;0;72;79
531;5;452;21038;126;0;72;79
532;6;463;21028;137;0;69;75
533;7;451;21038;121;0;71;77
534;8;463;21027;154;0;72;78
535;9;463;21026;127;0;72;80
536;10;453;21038;127;0;71;78
537;11;463;21028;130;0;71;78
538;12;463;21027;119;0;70;76
539;13;463;21029;130;0;71;78
540;2;463;21028;122;0;67;72
541;3;452;21038;119;0;67;72
542;4;463;21028;146;0;72;79
543;5;452;21038;126;0;72;79
544;6;463;21028;137;0;69;75
545;7;451;21038;121;0;71;77
546;8;463;21028;154;0;72;78
547;9;463;21028;127;0;72;80
548;10;453;21037;127;0;71;78
549;11;463;21028;130;0;71;78
550;12;463;21028;119;0;70;76
551;13;463;21028;130;0;71;78
552;1;14;21008;0;0;67;60
553;2;464;21026;122;0;67;72
554;3;453;21038;119;0;67;72
555;4;463;21028;146;0;72;79
556;5;452;21037;126;0;72;79
557;6;464;21028;137;0;69;75
558;7;451;21037;121;0;71;77
559;8;463;21026;154;0;72;78
560;9;463;21027;127;0;72;80
561;10;453;21038;127;0;71;78
562;11;464;21027;130;0;71;78
563;12;464;21027;119;0;70;76
564;13;464;21027;130;0;71;78
565;2;464;21026;122;0;67;72
566;3;453;21039;119;0;67;72
567;4;463;21027;146;0;72;79
568;5;452;21037;126;0;72;79
569;6;464;21026;137;0;69;75
570;7;452;21038;121;0;71;77
571;8;463;21026;154;0;72;78
572;9;463;21027;127;0;72;80
573;10;453;21038;127;0;71;78
574;11;464;21027;130;0;71;78
575;12;464;21027;119;0;70;76
576;13;464;21026;130;0;71;78
577;1;15;21006;0;0;67;60
578;2;464;21028;122;0;67;72
579;3;453;21038;119;0;67;72
580;4;463;21029;146;0;72;79
581;5;452;21037;126;0;72;79
582;6;464;21027;137;0;69;75
583;7;452;21038;121;0;71;77
584;8;463;21028;154;0;72;78
585;9;463;21028;127;0;72;80
586;10;454;21037;127;0;71;78
587;11;464;21027;130;0;71;78
588;12;464;21027;119;0;70;76
589;13;464;21028;130;0;71;78
590;2;464;21028;122;0;67;72
591;3;453;21038;119;0;67;72
592;4;463;21029;146;0;72;79
593;5;453;21038;126;0;72;79
594;6;464;21028;137;0;69;75
595;7;452;21038;121;0;71;77
596;8;463;21027;154;0;72;78
597;9;463;21027;127;0;72;80
598;10;454;21038;127;0;71;78
599;11;464;21029;130;0;71;78
600;12;464;21028;119;0;70;76
601;13;464;21030;130;0;71;78
602;1;15;21008;0;0;67;60
603;2;464;21026;122;0;67;72
604;3;453;21038;119;0;67;72
605;4;464;21027;146;0;72;79
606;5;453;21037;126;0;72;79
607;6;464;21026;137;0;69;75
608;7;452;21038;121;0;71;77
609;8;464;21027;154;0;72;78
610;9;464;21025;127;0;72;80
611;10;454;21038;127;0;71;78
612;11;464;21026;130;0;71;78
613;12;464;21026;119;0;70;76
614;13;464;21027;130;0;71;78
615;2;465;21027;122;0;67;72
616;3;453;21038;119;0;67;72
617;4;464;21029;146;0;72;79
618;5;453;21037;126;0;72;79
619;6;465;21028;137;0;69;75
620;7;452;21038;121;0;71;77
621;8;464;21027;154;0;72;78
622;9;464;21026;127;0;72;80
623;10;454;21038;127;0;71;78
624;11;465;21028;130;0;71;78
625;12;465;21029;119;0;70;76
626;13;465;21028;130;0;71;78
627;1;15;21006;0;0;67;60
628;2;465;21026;122;0;67;72
629;3;454;21038;119;0;67;72
630;4;464;21027;146;0;72;79
631;5;453;21038;126;0;72;79
632;6;465;21027;137;0;69;75
633;7;452;21037;121;0;71;77
634;8;464;21025;154;0;71;78
635;9;464;21026;127;0;72;80
636;10;454;21038;127;0;71;78
637;11;465;21025;130;0;71;78
638;12;465;21025;120;0;70;76
639;13;465;21026;130;0;71;78
640;2;465;21025;122;0;67;72
641;3;454;21039;119;0;67;72
642;4;464;21028;146;0;72;79
643;5;453;21037;126;0;72;79
644;6;465;21026;137;0;69;75
645;7;453;21038;122;0;71;77
646;8;464;21028;154;0;71;78
647;9;464;21026;128;0;72;80
648;10;454;21038;127;0;71;78
649;11;465;21026;130;0;71;78
650;12;465;21025;120;0;70;76
651;13;465;21028;130;0;71;78
652;1;16;21010;0;0;67;60
653;2;465;21028;122;0;67;72
654;3;454;21038;119;0;67;72
655;4;464;21031;146;0;72;79
656;5;453;21038;126;0;72;79
657;6;465;21029;137;0;69;75
658;7;453;21038;122;0;71;77
659;8;464;21030;154;0;71;78
660;9;464;21028;128;0;72;80
661;10;455;21038;127;0;71;78
662;11;465;21029;130;0;71;78
663;12;465;21027;120;0;70;76
664;13;465;21030;130;0;71;78
665;2;465;21023;123;0;67;72
666;3;454;21038;119;0;67;72
667;4;464;21028;146;0;72;79
668;5;454;21037;126;0;72;79
669;6;465;21025;137;0;69;75
670;7;453;21038;122;0;71;77
671;8;464;21026;154;0;71;78
672;9;464;21024;128;0;72;80
673;10;455;21039;127;0;71;78
674;11;465;21026;130;0;71;78
675;12;465;21026;120;0;70;76
676;13;465;21027;130;0;71;78
677;1;16;21006;0;0;67;60
678;2;465;21026;123;0;67;72
679;3;454;21039;119;0;67;72
680;4;465;21026;146;0;72;79
681;5;454;21037;126;0;72;79
682;6;465;21028;137;0;69;75
683;7;453;21038;122;0;71;77
684;8;465;21025;154;0;71;78
685;9;465;21024;128;0;72;80
686;10;455;21038;127;0;71;78
687;11;465;21025;130;0;71;78
688;12;465;21025;120;0;70;76
689;13;465;21027;130;0;71;78
690;2;466;21025;123;0;67;72
691;3;454;21038;119;0;67;72
692;4;465;21029;146;0;72;79
693;5;454;21038;126;0;72;79
694;6;466;21027;137;0;69;75
695;7;453;21038;122;0;70;77
696;8;465;21028;154;0;71;78
697;9;465;21028;128;0;72;80
698;10;455;21038;127;0;71;78
699;11;466;21029;130;0;71;78
700;12;466;21029;120;0;70;76
701;13;466;21028;130;0;71;77
702;1;16;21006;0;0;67;60
703;2;466;21024;123;0;67;72
704;3;455;21038;119;0;67;72
705;4;465;21026;146;0;72;79
706;5;454;21037;126;0;72;79
707;6;466;21025;137;0;69;75
708;7;453;21038;123;0;70;77
709;8;465;21026;154;0;72;78
710;9;465;21024;128;0;72;79
711;10;455;21038;127;0;71;78
712;11;466;21026;130;0;71;78
713;12;466;21024;120;0;70;76
714;13;466;21026;130;0;71;77
715;2;466;21029;123;0;67;72
716;3;455;21039;119;0;67;72
717;4;465;21030;146;0;72;79
718;5;454;21037;126;0;72;79
719;6;466;21029;137;0;69;75
720;7;454;21038;123;0;70;77
721;8;465;21028;154;0;72;78
722;9;465;21027;128;0;72;79
723;10;456;21038;127;0;71;78
724;11;466;21029;130;0;71;78
725;12;466;21027;120;0;70;76
726;13;466;21030;130;0;71;77
727;1;17;21009;0;0;67;60
728;2;466;21030;124;0;67;72
729;3;455;21039;120;0;67;72
730;4;465;21030;146;0;72;79
731;5;454;21038;126;0;72;79
732;6;466;21029;137;0;69;75
733;7;454;21038;123;0;70;77
734;8;465;21029;154;0;72;78
735;9;465;21027;128;0;72;79
736;10;456;21038;127;0;71;78
737;11;466;21028;130;0;71;78
738;12;466;21030;120;0;70;76
739;13;466;21030;130;0;71;78
740;2;466;21027;124;0;67;72
741;3;455;21039;120;0;67;72
742;4;465;21029;146;0;72;79
743;5;455;21038;126;0;72;79
744;6;466;21028;137;0;69;75
745;7;454;21039;123;0;70;77
746;8;465;21028;154;0;71;78
747;9;465;21028;128;0;72;79
748;10;456;21038;127;0;71;78
749;11;466;21027;130;0;71;78
750;12;466;21030;120;0;70;76
751;13;466;21029;130;0;71;78
752;1;17;20622;0;0;67;60
753;2;466;21027;124;0;67;72
754;3;455;21038;120;0;67;72
755;4;466;21028;146;0;72;79
756;5;455;21037;126;0;72;79
757;6;466;21028;137;0;69;75
758;7;454;21038;123;0;70;77
759;8;466;21028;154;0;71;78
760;9;466;21025;128;0;72;79
761;10;456;21038;127;0;71;78
762;11;466;21027;130;0;71;78
763;12;466;21029;120;0;70;76
764;13;466;21028;130;0;71;78
765;2;467;21028;124;0;67;72
766;3;455;21039;120;0;67;72
767;4;466;21030;146;0;72;79
768;5;455;21037;126;0;72;79
769;6;467;21028;137;0;69;75
770;7;454;21038;123;0;70;77
771;8;466;21030;154;0;71;78
772;9;466;21029;128;0;72;79
773;10;456;21038;127;0;71;78
774;11;467;21027;130;0;71;78
775;12;467;21028;120;0;70;76
776;13;467;21029;130;0;71;78
777;1;17;21008;0;0;67;60
778;2;467;21027;124;0;67;72
779;3;456;21038;120;0;67;72
780;4;466;21029;146;0;72;79
781;5;455;21037;126;0;72;79
782;6;467;21029;137;0;69;75
783;7;454;21038;123;0;70;77
784;8;466;21028;154;0;71;78
785;9;466;21028;128;0;72;79
786;10;456;21038;127;0;71;78
787;11;467;21028;130;0;71;78
788;12;467;21028;120;0;70;76
789;13;467;21028;130;0;71;78
790;2;467;21029;125;0;67;72
791;3;456;21038;120;0;67;72
792;4;466;21030;146;0;72;79
793;5;455;21038;126;0;72;79
794;6;467;21031;137;0;69;75
795;7;455;21038;123;0;70;77
796;8;466;21029;154;0;71;78
797;9;466;21029;128;0;72;79
798;10;457;21039;127;0;71;78
799;11;467;21030;131;0;71;78
800;12;467;21030;120;0;70;76
801;13;467;21031;130;0;71;78
802;1;91;21011;17;0;66;60
803;1;91;21011;17;0;66;60
804;1;91;21010;18;0;66;60
805;1;92;21009;18;0;66;60
806;1;92;21005;18;0;66;60
807;1;92;21009;18;0;66;57
808;1;93;21006;18;0;66;57
809;1;93;21009;18;0;66;60
810;1;93;21005;18;0;66;57
811;1;94;21008;18;0;66;57
812;1;94;21008;18;0;66;60
813;1;94;21010;18;0;66;57
814;1;95;21012;19;0;66;57
815;1;95;21008;19;0;66;60
816;1;96;21009;20;0;66;57
817;1;96;21003;20;0;66;60
818;1;96;21010;20;0;66;60
819;1;97;21006;20;0;66;60
820;1;97;21009;22;0;66;57
821;2;546;21028;148;0;67;72
822;3;535;21038;149;0;67;72
823;4;545;21030;173;0;72;79
